,Date,OptionPrice,StrikePrice,OptionSymbol,ExpiryDate,FuturePrice,OptionType,tte,IV
196033,2023-04-24 09:26:00,32.45,1880,KOTAKBANK25MAY231880PE,2023-05-25 15:30:00,1889.05,p,0.08901111111111111,0.16407205201196537
196035,2023-04-24 11:55:00,47.35,1880,KOTAKBANK25MAY231880CE,2023-05-25 15:30:00,1881.7,c,0.08859722222222222,0.20821020001482698
196037,2023-04-26 15:15:00,35.65,1880,KOTAKBANK25MAY231880PE,2023-05-25 15:30:00,1879.2,p,0.08004166666666666,0.16616813826576618
196042,2023-04-17 12:47:00,36.0,1880,KOTAKBANK25MAY231880PE,2023-05-25 15:30:00,1890.0,p,0.10845277777777777,0.16478868489801612
196048,2023-04-26 12:49:00,44.6,1880,KOTAKBANK25MAY231880CE,2023-05-25 15:30:00,1871.65,c,0.08044722222222223,0.22929816843052828
196049,2023-04-26 10:44:00,11.2,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1874.15,p,0.004794444444444445,0.1530190241299967
196051,2023-04-25 11:15:00,11.85,1880,KOTAKBANK27APR231880CE,2023-04-27 15:30:00,1880.9,c,0.008708333333333334,0.16276240983128656
196053,2023-04-19 11:53:00,37.85,1880,KOTAKBANK25MAY231880PE,2023-05-25 15:30:00,1882.7,p,0.10060277777777778,0.164621587420332
196064,2023-04-25 10:30:00,13.1,1880,KOTAKBANK27APR231880CE,2023-04-27 15:30:00,1884.9,c,0.008833333333333334,0.1483104894259245
196070,2023-04-17 10:15:00,21.35,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1878.9,p,0.032875,0.15297020860788035
196071,2023-04-25 11:05:00,10.15,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1882.95,p,0.008736111111111111,0.16484997017179867
196079,2023-04-19 12:21:00,37.45,1880,KOTAKBANK25MAY231880PE,2023-05-25 15:30:00,1880.4,p,0.100525,0.15832719714930138
196080,2023-04-25 09:39:00,33.6,1880,KOTAKBANK25MAY231880PE,2023-05-25 15:30:00,1886.0,p,0.08497500000000001,0.1667964545928232
196085,2023-04-26 12:40:00,36.95,1880,KOTAKBANK25MAY231880PE,2023-05-25 15:30:00,1876.1,p,0.08047222222222222,0.16452720811042718
196086,2023-04-26 13:19:00,13.55,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1872.3,p,0.004363888888888889,0.18589627831593694
196089,2023-04-19 10:51:00,16.55,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1884.0,p,0.024775000000000002,0.15638805397727482
196103,2023-04-25 09:47:00,34.0,1880,KOTAKBANK25MAY231880PE,2023-05-25 15:30:00,1885.2,p,0.08495277777777778,0.16694298423503767
196104,2023-04-25 12:15:00,8.45,1880,KOTAKBANK27APR231880PE,2023-04-27 15:30:00,1884.95,p,0.008541666666666666,0.15479625948038658
